mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__criterion,param_classifier__max_depth,param_classifier__min_samples_leaf,param_classifier__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.011836767196655273,0.0007775282488377821,0.006223106384277343,0.000933484225429988,gini,4,2,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.9365853658536586,0.8952380952380953,0.9238095238095239,0.9134615384615384,0.9056603773584906,0.9149509801442613,0.014308403187395078,103,0.9146919431279621,0.9245508982035928,0.9158653846153846,0.9212410501193318,0.9230769230769231,0.9198852398286389,0.003922320693933453
0.011243724822998047,0.0013279965672832355,0.005643987655639648,0.0013692919682105344,gini,4,2,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 10}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.010846185684204101,0.0005275554742112519,0.005002117156982422,0.0001312820769021903,gini,4,2,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 20}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.011775827407836914,0.0016696865451737047,0.005267143249511719,0.0008200800795846525,gini,4,5,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 2}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.010697412490844726,0.0006953298628380802,0.004864931106567383,0.00013760524047504126,gini,4,5,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 5}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.009938764572143554,0.00045076688970267716,0.004613733291625977,9.841098769707814e-05,gini,4,5,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 10}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.009846782684326172,0.0003500730645528105,0.0050182342529296875,0.000935176178403484,gini,4,5,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 5, 'classifier__min_samples_split': 20}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.010173988342285157,0.0011863822376833107,0.004661464691162109,9.446174192115894e-05,gini,4,10,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 2}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.010381603240966797,0.0007362181748922968,0.004880332946777343,0.0003115298204451013,gini,4,10,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 5}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.009567832946777344,7.630371984810208e-05,0.004890537261962891,0.0006484901659088875,gini,4,10,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 10}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.009497690200805663,0.00031490455173155575,0.005210161209106445,0.0008658511612562091,gini,4,10,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 4, 'classifier__min_samples_leaf': 10, 'classifier__min_samples_split': 20}",0.9411764705882353,0.8995215311004785,0.9238095238095239,0.9178743961352657,0.9056603773584906,0.9176084597983989,0.014586766011077858,61,0.9116945107398569,0.921968787515006,0.9158653846153846,0.9173652694610779,0.9204819277108434,0.9174751760084338,0.0036125530832794585
0.011125612258911132,0.000784196109001514,0.004851627349853516,0.00022847230353641894,gini,5,1,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 2}",0.9458128078817734,0.8942307692307693,0.9230769230769231,0.9230769230769231,0.8995215311004785,0.9171437908733735,0.018589605977617486,81,0.9408926417370326,0.9464720194647201,0.9366786140979689,0.9389221556886228,0.9367396593673966,0.9399410180711483,0.003619105541239093
0.012533283233642578,0.0020918808392050904,0.004742431640625,8.887960670912421e-05,gini,5,1,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 5}",0.9458128078817734,0.8942307692307693,0.9230769230769231,0.9230769230769231,0.8995215311004785,0.9171437908733735,0.018589605977617486,81,0.9396135265700483,0.9464720194647201,0.9366786140979689,0.9376498800959233,0.9354445797807551,0.9391717240018831,0.003896478237232849
0.01168055534362793,0.0014544850852571754,0.004764556884765625,0.00021225644338659404,gini,5,1,10,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 10}",0.9458128078817734,0.8985507246376812,0.9230769230769231,0.927536231884058,0.8995215311004785,0.9188996437161828,0.017921765982477855,53,0.9331713244228432,0.9439024390243902,0.9366786140979689,0.9325301204819277,0.9315403422982885,0.9355645680650838,0.0045142235431050075
0.010738945007324219,0.0008427330168374104,0.004914522171020508,0.0005562539980702535,gini,5,1,20,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 1, 'classifier__min_samples_split': 20}",0.9458128078817734,0.8985507246376812,0.9230769230769231,0.927536231884058,0.8995215311004785,0.9188996437161828,0.017921765982477855,53,0.9331713244228432,0.9426129426129426,0.9338146811070999,0.9325301204819277,0.9302325581395349,0.9344723253528697,0.004245998929177922
0.010149002075195312,0.00027233138206639486,0.0046539306640625,0.00023110497166315268,gini,5,2,2,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 2}",0.9504950495049505,0.8985507246376812,0.927536231884058,0.9230769230769231,0.8995215311004785,0.9198360920408183,0.019367576326855176,45,0.937046004842615,0.9439024390243902,0.9354066985645934,0.936374549819928,0.9328449328449329,0.9371149250192919,0.0036816877267256453
0.011647367477416992,0.001893920470707375,0.005046558380126953,0.000570722257322017,gini,5,2,5,"{'classifier__criterion': 'gini', 'classifier__max_depth': 5, 'classifier__min_samples_leaf': 2, 'classifier__min_samples_split': 5}",0.9504950495049505,0.8985507246376812,0.927536231884058,0.9230769230769231,0.8995215311004785,0.9198360920408183,0.019367576326855176,45,0.937046004842615,0.9439024390243902,0.9354066985645934,0.936374549819928,0.9328449328449329,0.9371149250192919,0.0036816877267256453
